 Product, Product Description, GTIN, Color Code, Color Descripton,Size Description, Create Date,Import,Category,Name,Sales price,Cost, Product,Bloomies Size,UPCs Left: ,  158 ,
WO-7169,VNK RUFFLE TIERED MAXI,810065439215,650,PINK MULTI,Medium,4/6/2021,,,,,,,#NAME?,,,
WO-7169,VNK RUFFLE TIERED MAXI,810065439222,650,PINK MULTI,Large,4/6/2021,,,,,,,#NAME?,,,
WO-7170,VNK TIERED SHORT DRESS,810065439239,1,BLACK / WHITE,X Small,4/6/2021,,,,,,,#NAME?,,,
WO-7170,VNK TIERED SHORT DRESS,810065439246,1,BLACK / WHITE,Small,4/6/2021,,,,,,,#NAME?,,,
WO-7170,VNK TIERED SHORT DRESS,810065439253,1,BLACK / WHITE,Medium,4/6/2021,,,,,,,#NAME?,,,
WO-7170,VNK TIERED SHORT DRESS,810065439260,1,BLACK / WHITE,Large,4/6/2021,,,,,,,#NAME?,,,
WO-7170,VNK TIERED SHORT DRESS,810065439277,100,WHITE / PINK,X Small,4/6/2021,,,,,,,#NAME?,,,
WO-7170,VNK TIERED SHORT DRESS,810065439284,100,WHITE / PINK,Small,4/6/2021,,,,,,,#NAME?,,,
WO-7170,VNK TIERED SHORT DRESS,810065439291,100,WHITE / PINK,Medium,4/6/2021,,,,,,,#NAME?,,,
WO-7170,VNK TIERED SHORT DRESS,810065439307,100,WHITE / PINK,Large,4/6/2021,,,,,,,#NAME?,,,
G274,ROMPER,810065439314,452,LT BLUE/ WHITE,Small,4/12/2021,,,,,,,#NAME?,,,
G274,ROMPER,810065439321,452,LT BLUE/ WHITE,Medium,4/12/2021,,,,,,,#NAME?,,,
G274,ROMPER,810065439338,452,LT BLUE/ WHITE,Large,4/12/2021,,,,,,,#NAME?,,,
G274,ROMPER,810065439345,452,LT BLUE/ WHITE,X Large,4/12/2021,,,,,,,#NAME?,,,
G333,OFFTHE SHL.ROMP,810065439352,451,Blue White,Small,4/12/2021,,,,,,,#NAME?,,,
G333,OFFTHE SHL.ROMP,810065439369,451,Blue White,Medium,4/12/2021,,,,,,,#NAME?,,,
G333,OFFTHE SHL.ROMP,810065439376,451,Blue White,Large,4/12/2021,,,,,,,#NAME?,,,
G333,OFFTHE SHL.ROMP,810065439383,451,Blue White,X Large,4/12/2021,,,,,,,#NAME?,,,
WO-7166,TANK TIERED DRESS,810065439512,1,BLACK WHITE,X Small,4/12/2021,,,,,,,#NAME?,,,
WO-7166,TANK TIERED DRESS,810065439529,1,BLACK WHITE,Small,4/12/2021,,,,,,,#NAME?,,,
WO-7166,TANK TIERED DRESS,810065439536,1,BLACK WHITE,Medium,4/12/2021,,,,,,,#NAME?,,,
WO-7166,TANK TIERED DRESS,810065439543,1,BLACK WHITE,Large,4/12/2021,,,,,,,#NAME?,,,
WO-7166,TANK TIERED DRESS,810065439550,413,NAVY WHITE,X Small,4/12/2021,,,,,,,#NAME?,,,
WO-7166,TANK TIERED DRESS,810065439567,413,NAVY WHITE,Small,4/12/2021,,,,,,,#NAME?,,,
WO-7166,TANK TIERED DRESS,810065439574,413,NAVY WHITE,Medium,4/12/2021,,,,,,,#NAME?,,,
WO-7166,TANK TIERED DRESS,810065439581,413,NAVY WHITE,Large,4/12/2021,,,,,,,#NAME?,,,
WO-7171,RUFFLE MIDI DRESS,810065439390,616,BERRY,X Small,4/12/2021,,,,,,,#NAME?,,,
WO-7171,RUFFLE MIDI DRESS,810065439406,616,BERRY,Small,4/12/2021,,,,,,,#NAME?,,,
WO-7171,RUFFLE MIDI DRESS,810065439413,616,BERRY,Medium,4/12/2021,,,,,,,#NAME?,,,
WO-7171,RUFFLE MIDI DRESS,810065439420,616,BERRY,Large,4/12/2021,,,,,,,#NAME?,,,
WO-7172,SKINNY TIE MAXI DRESS,810065439437,100,WHITE MULTI,X Small,4/12/2021,,,,,,,#NAME?,,,
WO-7172,SKINNY TIE MAXI DRESS,810065439444,100,WHITE MULTI,Small,4/12/2021,,,,,,,#NAME?,,,
WO-7172,SKINNY TIE MAXI DRESS,810065439451,100,WHITE MULTI,Medium,4/12/2021,,,,,,,#NAME?,,,
WO-7172,SKINNY TIE MAXI DRESS,810065439468,100,WHITE MULTI,Large,4/12/2021,,,,,,,#NAME?,,,
WO-7172,SKINNY TIE MAXI DRESS,810065439475,413,NAVY MULTI,X Small,4/12/2021,,,,,,,#NAME?,,,
WO-7172,SKINNY TIE MAXI DRESS,810065439482,413,NAVY MULTI,Small,4/12/2021,,,,,,,#NAME?,,,
WO-7172,SKINNY TIE MAXI DRESS,810065439499,413,NAVY MULTI,Medium,4/12/2021,,,,,,,#NAME?,,,
WO-7172,SKINNY TIE MAXI DRESS,810065439505,413,NAVY MULTI,Large,4/12/2021,,,,,,,#NAME?,,,
16254,YUMMY RIB TANK,810065439598,654,DUSTY ROSE,X Small,4/14/2021,,,,,,,#NAME?,,,
16254,YUMMY RIB TANK,810065439604,654,DUSTY ROSE,Small,4/14/2021,,,,,,,#NAME?,,,
16254,YUMMY RIB TANK,810065439611,654,DUSTY ROSE,Medium,4/14/2021,,,,,,,#NAME?,,,
16254,YUMMY RIB TANK,810065439628,654,DUSTY ROSE,Large,4/14/2021,,,,,,,#NAME?,,,
16254,YUMMY RIB TANK,810065439680,101,WHITE ,X Small,4/15/2021,,,,,,,#NAME?,,,
16254,YUMMY RIB TANK,810065439697,102,WHITE ,Small,4/15/2021,,,,,,,#NAME?,,,
16254,YUMMY RIB TANK,810065439703,103,WHITE ,Medium,4/15/2021,,,,,,,#NAME?,,,
16254,YUMMY RIB TANK,810065439710,104,WHITE ,Large,4/15/2021,,,,,,,#NAME?,,,
16288,Pull on Flare Pant,810065439727,695,ROSE DUSTY,X Small,4/15/2021,,,,,,,#NAME?,,,
16288,Pull on Flare Pant,810065439734,695,ROSE DUSTY,Small,4/15/2021,,,,,,,#NAME?,,,
16288,Pull on Flare Pant,810065439741,695,ROSE DUSTY,Medium,4/15/2021,,,,,,,#NAME?,,,
16288,Pull on Flare Pant,810065439758,695,ROSE DUSTY,Large,4/15/2021,,,,,,,#NAME?,,,
WO-7162,BOW TIE DRESS,810065439635,101,WHITE BLACK,X Small,4/15/2021,,,,,,,#NAME?,,,
WO-7162,BOW TIE DRESS,810065439642,101,WHITE BLACK,Small,4/15/2021,,,,,,,#NAME?,,,
WO-7162,BOW TIE DRESS,810065439659,101,WHITE BLACK,Medium,4/15/2021,,,,,,,#NAME?,,,
WO-7162,BOW TIE DRESS,810065439666,101,WHITE BLACK,Large,4/15/2021,,,,,,,#NAME?,,,
WO-7167,UNK TANK MIDI DRESS,810081700245,1,BLACK WHTIE,X Small,4/15/2021,,,,,,,#NAME?,,,
WO-7167,UNK TANK MIDI DRESS,810081700252,1,BLACK WHTIE,Small,4/15/2021,,,,,,,#NAME?,,,
WO-7167,UNK TANK MIDI DRESS,810081700269,1,BLACK WHTIE,Medium,4/15/2021,,,,,,,#NAME?,,,
WO-7167,UNK TANK MIDI DRESS,810081700276,1,BLACK WHTIE,Large,4/15/2021,,,,,,,#NAME?,,,
WO-7167,UNK TANK MIDI DRESS,810081700283,600,RED WHITE,X Small,4/15/2021,,,,,,,#NAME?,,,
WO-7167,UNK TANK MIDI DRESS,810081700290,600,RED WHITE,Small,4/15/2021,,,,,,,#NAME?,,,
WO-7167,UNK TANK MIDI DRESS,810081700306,600,RED WHITE,Medium,4/15/2021,,,,,,,#NAME?,,,
WO-7167,UNK TANK MIDI DRESS,810081700313,600,RED WHITE,Large,4/15/2021,,,,,,,#NAME?,,,
WO-7171,RUFFLE MIDI DRESS,810081700047,400,AZURE,X Small,4/15/2021,,,,,,,#NAME?,,,
WO-7171,RUFFLE MIDI DRESS,810081700054,400,AZURE,Small,4/15/2021,,,,,,,#NAME?,,,
WO-7171,RUFFLE MIDI DRESS,810081700061,400,AZURE,Medium,4/15/2021,,,,,,,#NAME?,,,
WO-7171,RUFFLE MIDI DRESS,810081700078,400,AZURE,Large,4/15/2021,,,,,,,#NAME?,,,
WO-7171,RUFFLE MIDI DRESS,810081700085,534,LILAC LT,X Small,4/15/2021,,,,,,,#NAME?,,,
WO-7171,RUFFLE MIDI DRESS,810081700092,534,LILAC LT,Small,4/15/2021,,,,,,,#NAME?,,,
WO-7171,RUFFLE MIDI DRESS,810081700108,534,LILAC LT,Medium,4/15/2021,,,,,,,#NAME?,,,
WO-7171,RUFFLE MIDI DRESS,810081700115,534,LILAC LT,Large,4/15/2021,,,,,,,#NAME?,,,
WO-7172,SKINNY TIE MAXI DRESS,810065439765,414,NAVY WHITE,X Small,4/15/2021,,,,,,,#NAME?,,,
WO-7172,SKINNY TIE MAXI DRESS,810065439772,414,NAVY WHITE,Small,4/15/2021,,,,,,,#NAME?,,,
WO-7172,SKINNY TIE MAXI DRESS,810065439789,414,NAVY WHITE,Medium,4/15/2021,,,,,,,#NAME?,,,
WO-7172,SKINNY TIE MAXI DRESS,810065439796,414,NAVY WHITE,Large,4/15/2021,,,,,,,#NAME?,,,
WO-7173,FLUTTER MIDI DRESS,810065439802,100,WHITE,X Small,4/15/2021,,,,,,,#NAME?,,,
WO-7173,FLUTTER MIDI DRESS,810065439819,100,WHITE,Small,4/15/2021,,,,,,,#NAME?,,,
WO-7173,FLUTTER MIDI DRESS,810065439826,100,WHITE,Medium,4/15/2021,,,,,,,#NAME?,,,
WO-7173,FLUTTER MIDI DRESS,810065439833,100,WHITE,Large,4/15/2021,,,,,,,#NAME?,,,
WO-7173,FLUTTER MIDI DRESS,810065439840,1,BLACK,X Small,4/15/2021,,,,,,,#NAME?,,,
WO-7173,FLUTTER MIDI DRESS,810065439857,1,BLACK,Small,4/15/2021,,,,,,,#NAME?,,,
WO-7173,FLUTTER MIDI DRESS,810065439864,1,BLACK,Medium,4/15/2021,,,,,,,#NAME?,,,
WO-7173,FLUTTER MIDI DRESS,810065439871,1,BLACK,Large,4/15/2021,,,,,,,#NAME?,,,
WO-7173,FLUTTER MIDI DRESS,810065439888,650,PINK,X Small,4/15/2021,,,,,,,#NAME?,,,
WO-7173,FLUTTER MIDI DRESS,810065439895,650,PINK,Small,4/15/2021,,,,,,,#NAME?,,,
WO-7173,FLUTTER MIDI DRESS,810065439901,650,PINK,Medium,4/15/2021,,,,,,,#NAME?,,,
WO-7173,FLUTTER MIDI DRESS,810065439918,650,PINK,Large,4/15/2021,,,,,,,#NAME?,,,
WO-7174,PUFF SLV MAXI DRESS,810065439925,413,NAVY WHITE,X Small,4/15/2021,,,,,,,#NAME?,,,
WO-7174,PUFF SLV MAXI DRESS,810065439932,413,NAVY WHITE,Small,4/15/2021,,,,,,,#NAME?,,,
WO-7174,PUFF SLV MAXI DRESS,810065439949,413,NAVY WHITE,Medium,4/15/2021,,,,,,,#NAME?,,,
WO-7174,PUFF SLV MAXI DRESS,810065439956,413,NAVY WHITE,Large,4/15/2021,,,,,,,#NAME?,,,
WO-7175,TANK MAXI HIGH LOW HEM,810065439963,413,NAVY WHITE,X Small,4/15/2021,,,,,,,#NAME?,,,
WO-7175,TANK MAXI HIGH LOW HEM,810065439970,413,NAVY WHITE,Small,4/15/2021,,,,,,,#NAME?,,,
WO-7175,TANK MAXI HIGH LOW HEM,810065439987,413,NAVY WHITE,Medium,4/15/2021,,,,,,,#NAME?,,,
WO-7175,TANK MAXI HIGH LOW HEM,810065439994,413,NAVY WHITE,Large,4/15/2021,,,,,,,#NAME?,,,
WO-7175,TANK MAXI HIGH LOW HEM,810081700009,252,KHAKI BLUE,X Small,4/15/2021,,,,,,,#NAME?,,,
WO-7175,TANK MAXI HIGH LOW HEM,810081700016,252,KHAKI BLUE,Small,4/15/2021,,,,,,,#NAME?,,,
WO-7175,TANK MAXI HIGH LOW HEM,810081700023,252,KHAKI BLUE,Medium,4/15/2021,,,,,,,#NAME?,,,
WO-7175,TANK MAXI HIGH LOW HEM,810081700030,252,KHAKI BLUE,Large,4/15/2021,,,,,,,#NAME?,,,
WO-7176,TWIST FRONT TUBE MAXI,810081700122,999,MULTI,X Small,4/15/2021,,,,,,,#NAME?,,,
WO-7176,TWIST FRONT TUBE MAXI,810081700139,999,MULTI,Small,4/15/2021,,,,,,,#NAME?,,,
WO-7176,TWIST FRONT TUBE MAXI,810081700146,999,MULTI,Medium,4/15/2021,,,,,,,#NAME?,,,
WO-7176,TWIST FRONT TUBE MAXI,810081700153,999,MULTI,Large,4/15/2021,,,,,,,#NAME?,,,
WO-7176,TWIST FRONT TUBE MAXI,810081700160,700,LT YELLOW MULTI,X Small,4/15/2021,,,,,,,#NAME?,,,
WO-7176,TWIST FRONT TUBE MAXI,810081700177,700,LT YELLOW MULTI,Small,4/15/2021,,,,,,,#NAME?,,,
WO-7176,TWIST FRONT TUBE MAXI,810081700184,700,LT YELLOW MULTI,Medium,4/15/2021,,,,,,,#NAME?,,,
WO-7176,TWIST FRONT TUBE MAXI,810081700191,700,LT YELLOW MULTI,Large,4/15/2021,,,,,,,#NAME?,,,
WO-7176,TWIST FRONT TUBE MAXI,810081700207,100,WHITE MULTI,X Small,4/15/2021,,,,,,,#NAME?,,,
WO-7176,TWIST FRONT TUBE MAXI,810081700214,100,WHITE MULTI,Small,4/15/2021,,,,,,,#NAME?,,,
WO-7176,TWIST FRONT TUBE MAXI,810081700221,100,WHITE MULTI,Medium,4/15/2021,,,,,,,#NAME?,,,
WO-7176,TWIST FRONT TUBE MAXI,810081700238,100,WHITE MULTI,Large,4/15/2021,,,,,,,#NAME?,,,
16254,YUMMY RIB TANK,810081700320,413,NAVY,X Small,4/16/2021,,,,,,,#NAME?,,,
16254,YUMMY RIB TANK,810081700337,413,NAVY,Small,4/16/2021,,,,,,,#NAME?,,,
16254,YUMMY RIB TANK,810081700344,413,NAVY,Medium,4/16/2021,,,,,,,#NAME?,,,
16254,YUMMY RIB TANK,810081700351,413,NAVY,Large,4/16/2021,,,,,,,#NAME?,,,
16288,Pull on Flare Pant,810081700368,413,NAVY,X Small,4/16/2021,,,,,,,#NAME?,,,
16288,Pull on Flare Pant,810081700375,413,NAVY,Small,4/16/2021,,,,,,,#NAME?,,,
16288,Pull on Flare Pant,810081700382,413,NAVY,Medium,4/16/2021,,,,,,,#NAME?,,,
16288,Pull on Flare Pant,810081700399,413,NAVY,Large,4/16/2021,,,,,,,#NAME?,,,
16291,Strong Shoulder Top,810081700405,534,LILAC,X Small,4/22/2021,,,,,,,#NAME?,,,
16291,Strong Shoulder Top,810081700412,534,LILAC,Small,4/22/2021,,,,,,,#NAME?,,,
16291,Strong Shoulder Top,810081700429,534,LILAC,Medium,4/22/2021,,,,,,,#NAME?,,,
16291,Strong Shoulder Top,810081700436,534,LILAC,Large,4/22/2021,,,,,,,#NAME?,,,
16291,Strong Shoulder Top,810081700443,695,ROSEWOOD,X Small,4/22/2021,,,,,,,#NAME?,,,
16291,Strong Shoulder Top,810081700450,695,ROSEWOOD,Small,4/22/2021,,,,,,,#NAME?,,,
16291,Strong Shoulder Top,810081700467,695,ROSEWOOD,Medium,4/22/2021,,,,,,,#NAME?,,,
16291,Strong Shoulder Top,810081700474,695,ROSEWOOD,Large,4/22/2021,,,,,,,#NAME?,,,
16291,Strong Shoulder Top,810081700481,23,CHARCOAL,X Small,4/22/2021,,,,,,,#NAME?,,,
16291,Strong Shoulder Top,810081700498,23,CHARCOAL,Small,4/22/2021,,,,,,,#NAME?,,,
16291,Strong Shoulder Top,810081700504,23,CHARCOAL,Medium,4/22/2021,,,,,,,#NAME?,,,
16291,Strong Shoulder Top,810081700511,23,CHARCOAL,Large,4/22/2021,,,,,,,#NAME?,,,
16291,Strong Shoulder Top,810081700528,309,OLIVE,X Small,4/22/2021,,,,,,,#NAME?,,,
16291,Strong Shoulder Top,810081700535,309,OLIVE,Small,4/22/2021,,,,,,,#NAME?,,,
16291,Strong Shoulder Top,810081700542,309,OLIVE,Medium,4/22/2021,,,,,,,#NAME?,,,
16291,Strong Shoulder Top,810081700559,309,OLIVE,Large,4/22/2021,,,,,,,#NAME?,,,
16292,SHOULDER TOP,810081701365,422,DENIM / WHITE,X Small,5/19/2021,,,,,,,#NAME?,,,
16292,SHOULDER TOP,810081701372,422,DENIM / WHITE,Small,5/19/2021,,,,,,,#NAME?,,,
16292,SHOULDER TOP,810081701389,422,DENIM / WHITE,Medium,5/19/2021,,,,,,,#NAME?,,,
16292,SHOULDER TOP,810081701396,422,DENIM / WHITE,Large,5/19/2021,,,,,,,#NAME?,,,
16307,SMOCKED TOP W SQUARE NK,810081700689,100,WHITE,X Small,5/19/2021,,,,,,,#NAME?,,,
16307,SMOCKED TOP W SQUARE NK,810081700696,100,WHITE,Small,5/19/2021,,,,,,,#NAME?,,,
16307,SMOCKED TOP W SQUARE NK,810081700702,100,WHITE,Medium,5/19/2021,,,,,,,#NAME?,,,
16307,SMOCKED TOP W SQUARE NK,810081700719,100,WHITE,Large,5/19/2021,,,,,,,#NAME?,,,
16307,SMOCKED TOP W SQUARE NK,810081700726,1,BLACK,X Small,5/19/2021,,,,,,,#NAME?,,,
16307,SMOCKED TOP W SQUARE NK,810081700733,1,BLACK,Small,5/19/2021,,,,,,,#NAME?,,,
16307,SMOCKED TOP W SQUARE NK,810081700740,1,BLACK,Medium,5/19/2021,,,,,,,#NAME?,,,
16307,SMOCKED TOP W SQUARE NK,810081700757,1,BLACK,Large,5/19/2021,,,,,,,#NAME?,,,
16308,SMOCKED TOP W SQUARE NK,810081700764,422,DENIM / WHITE,X Small,5/19/2021,,,,,,,#NAME?,,,
16308,SMOCKED TOP W SQUARE NK,810081700771,422,DENIM / WHITE,Small,5/19/2021,,,,,,,#NAME?,,,
16308,SMOCKED TOP W SQUARE NK,810081700788,422,DENIM / WHITE,Medium,5/19/2021,,,,,,,#NAME?,,,
16308,SMOCKED TOP W SQUARE NK,810081700795,422,DENIM / WHITE,Large,5/19/2021,,,,,,,#NAME?,,,
16309,SMOCKED TOP,810081700801,1,BLACK / WHITE,X Small,5/19/2021,,,,,,,#NAME?,,,
16309,SMOCKED TOP,810081700818,1,BLACK / WHITE,Small,5/19/2021,,,,,,,#NAME?,,,
16309,SMOCKED TOP,810081700825,1,BLACK / WHITE,Medium,5/19/2021,,,,,,,#NAME?,,,
16309,SMOCKED TOP,810081700832,1,BLACK / WHITE,Large,5/19/2021,,,,,,,#NAME?,,,
16309,SMOCKED TOP,810081700849,444,TURQ BLUE,X Small,5/19/2021,,,,,,,#NAME?,,,
16309,SMOCKED TOP,810081700856,444,TURQ BLUE,Small,5/19/2021,,,,,,,#NAME?,,,
16309,SMOCKED TOP,810081700863,444,TURQ BLUE,Medium,5/19/2021,,,,,,,#NAME?,,,
16309,SMOCKED TOP,810081700870,444,TURQ BLUE,Large,5/19/2021,,,,,,,#NAME?,,,
16310,SMOCKED TOP,810081700887,100,WHITE,X Small,5/19/2021,,,,,,,#NAME?,,,
16310,SMOCKED TOP,810081700894,100,WHITE,Small,5/19/2021,,,,,,,#NAME?,,,
16310,SMOCKED TOP,810081700900,100,WHITE,Medium,5/19/2021,,,,,,,#NAME?,,,
16310,SMOCKED TOP,810081700917,100,WHITE,Large,5/19/2021,,,,,,,#NAME?,,,
16310,SMOCKED TOP,810081700924,650,PINK,X Small,5/19/2021,,,,,,,#NAME?,,,
16310,SMOCKED TOP,810081700931,650,PINK,Small,5/19/2021,,,,,,,#NAME?,,,
16310,SMOCKED TOP,810081700948,650,PINK,Medium,5/19/2021,,,,,,,#NAME?,,,
16310,SMOCKED TOP,810081700955,650,PINK,Large,5/19/2021,,,,,,,#NAME?,,,
16311,MOCK NECK TOP,810081701280,1,BLACK,X Small,5/19/2021,,,,,,,#NAME?,,,
16311,MOCK NECK TOP,810081701297,1,BLACK,Small,5/19/2021,,,,,,,#NAME?,,,
16311,MOCK NECK TOP,810081701303,1,BLACK,Medium,5/19/2021,,,,,,,#NAME?,,,
16311,MOCK NECK TOP,810081701310,1,BLACK,Large,5/19/2021,,,,,,,#NAME?,,,
16312,L/S MOCK NECK TOP,810081701327,1,BLACK,X Small,5/19/2021,,,,,,,#NAME?,,,
16312,L/S MOCK NECK TOP,810081701334,1,BLACK,Small,5/19/2021,,,,,,,#NAME?,,,
16312,L/S MOCK NECK TOP,810081701341,1,BLACK,Medium,5/19/2021,,,,,,,#NAME?,,,
16312,L/S MOCK NECK TOP,810081701358,1,BLACK,Large,5/19/2021,,,,,,,#NAME?,,,
G431,COLORBLOCK MIDI DRESS,810081700641,650,HOT PINK / LT PINK,Small,5/19/2021,,,,,,,#NAME?,,,
G431,COLORBLOCK MIDI DRESS,810081700658,650,HOT PINK / LT PINK,Medium,5/19/2021,,,,,,,#NAME?,,,
G431,COLORBLOCK MIDI DRESS,810081700665,650,HOT PINK / LT PINK,Large,5/19/2021,,,,,,,#NAME?,,,
G431,COLORBLOCK MIDI DRESS,810081700672,650,HOT PINK / LT PINK,X Large,5/19/2021,,,,,,,#NAME?,,,
WO-7053,TIERED DRESS,810081701402,309,OLIVE,X Small,5/19/2021,,,,,,,#NAME?,,,
WO-7053,TIERED DRESS,810081701419,309,OLIVE,Small,5/19/2021,,,,,,,#NAME?,,,
WO-7053,TIERED DRESS,810081701426,309,OLIVE,Medium,5/19/2021,,,,,,,#NAME?,,,
WO-7053,TIERED DRESS,810081701433,309,OLIVE,Large,5/19/2021,,,,,,,#NAME?,,,
WO-7177,SMOCKED DRESS W RUFFLE,810081700962,999,MULTI,X Small,5/19/2021,,,,,,,#NAME?,,,
WO-7177,SMOCKED DRESS W RUFFLE,810081700979,999,MULTI,Small,5/19/2021,,,,,,,#NAME?,,,
WO-7177,SMOCKED DRESS W RUFFLE,810081700986,999,MULTI,Medium,5/19/2021,,,,,,,#NAME?,,,
WO-7177,SMOCKED DRESS W RUFFLE,810081700993,999,MULTI,Large,5/19/2021,,,,,,,#NAME?,,,
WO-7178,SMOCKED DRESS W RUFF,810081701006,1,BLACK / WHITE,X Small,5/19/2021,,,,,,,#NAME?,,,
WO-7178,SMOCKED DRESS W RUFF,810081701013,1,BLACK / WHITE,Small,5/19/2021,,,,,,,#NAME?,,,
WO-7178,SMOCKED DRESS W RUFF,810081701020,1,BLACK / WHITE,Medium,5/19/2021,,,,,,,#NAME?,,,
WO-7178,SMOCKED DRESS W RUFF,810081701037,1,BLACK / WHITE,Large,5/19/2021,,,,,,,#NAME?,,,
WO-7179,COLORBLOCK MAXI DRESS,810081700566,320,KELLY / GREEN,X Small,5/19/2021,,,,,,,#NAME?,,,
WO-7179,COLORBLOCK MAXI DRESS,810081700573,320,KELLY / GREEN,Small,5/19/2021,,,,,,,#NAME?,,,
WO-7179,COLORBLOCK MAXI DRESS,810081700580,320,KELLY / GREEN,Medium,5/19/2021,,,,,,,#NAME?,,,
WO-7179,COLORBLOCK MAXI DRESS,810081700597,320,KELLY / GREEN,Large,5/19/2021,,,,,,,#NAME?,,,
WO-7179,COLORBLOCK MAXI DRESS,810081701204,700,LT YELLOW / KELLY GR,X Small,5/19/2021,,,,,,,#NAME?,,,
WO-7179,COLORBLOCK MAXI DRESS,810081701211,700,LT YELLOW / KELLY GR,Small,5/19/2021,,,,,,,#NAME?,,,
WO-7179,COLORBLOCK MAXI DRESS,810081701228,700,LT YELLOW / KELLY GR,Medium,5/19/2021,,,,,,,#NAME?,,,
WO-7179,COLORBLOCK MAXI DRESS,810081701235,700,LT YELLOW / KELLY GR,Large,5/19/2021,,,,,,,#NAME?,,,
WO-7180,COLORBLOCK MIDI DRESS,810081700603,650,HOT PINK / LT PINK,X Small,5/19/2021,,,,,,,#NAME?,,,
WO-7180,COLORBLOCK MIDI DRESS,810081700610,650,HOT PINK / LT PINK,Small,5/19/2021,,,,,,,#NAME?,,,
WO-7180,COLORBLOCK MIDI DRESS,810081700627,650,HOT PINK / LT PINK,Medium,5/19/2021,,,,,,,#NAME?,,,
WO-7180,COLORBLOCK MIDI DRESS,810081700634,650,HOT PINK / LT PINK,Large,5/19/2021,,,,,,,#NAME?,,,
WO-7180,COLORBLOCK MIDI DRESS,810081701242,651,SOFT PINK / FUSCHIA,X Small,5/19/2021,,,,,,,#NAME?,,,
WO-7180,COLORBLOCK MIDI DRESS,810081701259,651,SOFT PINK / FUSCHIA,Small,5/19/2021,,,,,,,#NAME?,,,
WO-7180,COLORBLOCK MIDI DRESS,810081701266,651,SOFT PINK / FUSCHIA,Medium,5/19/2021,,,,,,,#NAME?,,,
WO-7180,COLORBLOCK MIDI DRESS,810081701273,651,SOFT PINK / FUSCHIA,Large,5/19/2021,,,,,,,#NAME?,,,
WO-7181,PUFF SLV MIDI DRESS,810081701044,100,WHITE,X Small,5/19/2021,,,,,,,#NAME?,,,
WO-7181,PUFF SLV MIDI DRESS,810081701051,100,WHITE,Small,5/19/2021,,,,,,,#NAME?,,,
WO-7181,PUFF SLV MIDI DRESS,810081701068,100,WHITE,Medium,5/19/2021,,,,,,,#NAME?,,,
WO-7181,PUFF SLV MIDI DRESS,810081701075,100,WHITE,Large,5/19/2021,,,,,,,#NAME?,,,
WO-7182,MIDI DRESS W SMOCKED,810081701082,1,BLACK,X Small,5/19/2021,,,,,,,#NAME?,,,
WO-7182,MIDI DRESS W SMOCKED,810081701099,1,BLACK,Small,5/19/2021,,,,,,,#NAME?,,,
WO-7182,MIDI DRESS W SMOCKED,810081701105,1,BLACK,Medium,5/19/2021,,,,,,,#NAME?,,,
WO-7182,MIDI DRESS W SMOCKED,810081701112,1,BLACK,Large,5/19/2021,,,,,,,#NAME?,,,
WO-7183,BOW TIE SHOULDER DRESS,810081701129,700,SOFT YELLOW,X Small,5/19/2021,,,,,,,#NAME?,,,
WO-7183,BOW TIE SHOULDER DRESS,810081701136,700,SOFT YELLOW,Small,5/19/2021,,,,,,,#NAME?,,,
WO-7183,BOW TIE SHOULDER DRESS,810081701143,700,SOFT YELLOW,Medium,5/19/2021,,,,,,,#NAME?,,,
WO-7183,BOW TIE SHOULDER DRESS,810081701150,700,SOFT YELLOW,Large,5/19/2021,,,,,,,#NAME?,,,
WO-7184,TIERED DRESS,810081701167,400,BLUE MULTI,X Small,5/19/2021,,,,,,,#NAME?,,,
WO-7184,TIERED DRESS,810081701174,400,BLUE MULTI,Small,5/19/2021,,,,,,,#NAME?,,,
WO-7184,TIERED DRESS,810081701181,400,BLUE MULTI,Medium,5/19/2021,,,,,,,#NAME?,,,
WO-7184,TIERED DRESS,810081701198,400,BLUE MULTI,Large,5/19/2021,,,,,,,#NAME?,,,
16207,PLAID SHIRT TOP,850023428295,605,Red / Black,X Small,5/20/2021,,,,,,,#NAME?,,,
16207,PLAID SHIRT TOP,850023428301,605,Red / Black,Small,5/20/2021,,,,,,,#NAME?,,,
16207,PLAID SHIRT TOP,850023428318,605,Red / Black,Medium,5/20/2021,,,,,,,#NAME?,,,
16207,PLAID SHIRT TOP,850023428325,605,Red / Black,Large,5/20/2021,,,,,,,#NAME?,,,
16207,PLAID SHIRT TOP,850023428332,614,Red / White / Black,X Small,5/20/2021,,,,,,,#NAME?,,,
16207,PLAID SHIRT TOP,850023428349,614,Red / White / Black,Small,5/20/2021,,,,,,,#NAME?,,,
16207,PLAID SHIRT TOP,850023428356,614,Red / White / Black,Medium,5/20/2021,,,,,,,#NAME?,,,
16207,PLAID SHIRT TOP,850023428363,614,Red / White / Black,Large,5/20/2021,,,,,,,#NAME?,,,
16209,BALOON PUFF TOP,850023428066,1,Black / White,X Small,5/20/2021,,,,,,,#NAME?,,,
16209,BALOON PUFF TOP,850023428073,1,Black / White,Small,5/20/2021,,,,,,,#NAME?,,,
16209,BALOON PUFF TOP,850023428080,1,Black / White,Medium,5/20/2021,,,,,,,#NAME?,,,
16209,BALOON PUFF TOP,850023428097,1,Black / White,Large,5/20/2021,,,,,,,#NAME?,,,
